"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","4198732","313629005","30 minute serum glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","342","342","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Glucose measurement, blood30 minute blood glucose measurementMeasurement of substanceGlucose measurement, serum'"">4"
"","37392410","1003701000000108","60 minute blood glucose level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","1,555","1,555","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4209122","313474007","60 minute blood glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","115,821","115,921","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4210723","313874001","60 minute plasma GH measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4193854","313626003","60 minute plasma glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","100","100","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Glucose measurement, bloodGlucose measurement, body fluid60 minute blood glucose measurementGlucose measurement, plasmaMeasurement of substance'"">5"
"","4197976","313878003","60 minute serum GH measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4193855","313630000","60 minute serum glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Glucose measurement, blood60 minute blood glucose measurementMeasurement of substanceGlucose measurement, serum'"">4"
"","37392411","1003711000000105","90 minute blood glucose level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","100","100","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4198719","313546004","90 minute blood glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","8,445","8,445","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4198894","313873007","90 minute plasma GH measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4198742","313697000","90 minute plasma glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Glucose measurement, bloodGlucose measurement, body fluid90 minute blood glucose measurementGlucose measurement, plasmaMeasurement of substance'"">5"
"","4210725","313879006","90 minute serum GH measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4198743","313698005","90 minute serum glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: 'Glucose measurement, blood90 minute blood glucose measurementMeasurement of substanceGlucose measurement, serum'"">4"
"","4034964","237620003","Abnormal metabolic state due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","5,902","122,307,564","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","435517","51387008","Acidosis","Disorder","Standard","01/30/2002","12/30/2099","30,813,122","43,985,588","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","36715571","721283000","Acidosis due to type 1 diabetes mellitus","Disorder","Standard","01/30/2017","12/30/2099","200","3,435,992","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","36717156","721284006","Acidosis due to type 2 diabetes mellitus","Disorder","Standard","01/30/2017","12/30/2099","200","3,992,940","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","46273719","709110009","Acute hypercapnic respiratory failure","Disorder","Standard","07/30/2015","12/30/2099","4,458,974","8,134,021","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","197320","14669001","Acute kidney injury","Disorder","Standard","01/30/2002","12/30/2099","138,248,426","138,933,373","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","444044","35455006","Acute tubular necrosis","Disorder","Standard","01/30/2002","12/30/2099","11,105,462","11,105,762","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","45876191","DOC.ADMIN","Administrative documents","LOINC Class","Classification","12/31/1969","12/30/2099","0","3,144,529","0","0","Observation","LOINC","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","45764678","701419004","Ambulatory insulin infusion pump/blood glucose analyzer system","Physical Object","Standard","07/30/2014","12/30/2099","0","0","0","0","Device","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4310708","424167000","At increased risk for unstable blood glucose level","Clinical Finding","Standard","01/30/2007","12/30/2099","15,457","15,457","0","0","Observation","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4175440","50620007","Autonomic neuropathy due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","268,451","3,786,207","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","37016767","712882000","Autonomic neuropathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","519,639","522,373","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","37016768","712883005","Autonomic neuropathy due to type 2 diabetes mellitus","Disorder","Standard","01/30/2016","12/30/2099","2,959,096","2,966,413","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","45770408","928041000000101","Baseline blood glucose concentration","Observable Entity","Standard","09/30/2014","12/30/2099","100","100","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4150338","271065008","Bedtime blood glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","4135559","412993006","Blood B-glucosidase measurement","Procedure","Standard","07/30/2004","12/30/2099","0","0","0","0","Measurement","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","37174772","1179458001","Blood glucose below reference range","Clinical Finding","Non-Standard","12/30/2022","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4298347","401931000","Blood glucose biosensor testing discs","Physical Object","Standard","07/30/2003","12/30/2099","0","0","0","0","Device","SNOMED",""
"","4298348","401932007","Blood glucose colorimetric testing strips","Physical Object","Standard","07/30/2003","12/30/2099","0","0","0","0","Device","SNOMED",""
"","4202143","434912009","Blood glucose concentration","Observable Entity","Standard","01/30/2009","12/30/2099","0","153,678","0","0","Measurement","SNOMED",""
"","35609594","1083741000000105","Blood glucose concentration using glucometer","Observable Entity","Non-Standard","09/30/2017","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4292209","401069007","Blood glucose control education","Procedure","Standard","07/30/2003","12/30/2099","56,816","56,816","0","0","Observation","SNOMED",""
"","37399654","997671000000106","Blood glucose level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","5,676,880","5,676,880","0","0","Measurement","SNOMED",""
"","44811255","873321000000107","Blood glucose level after breakfast","Observable Entity","Standard","03/31/2013","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","45770631","932401000000106","Blood glucose level after evening meal","Observable Entity","Standard","09/30/2014","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44811253","873301000000103","Blood glucose level after lunch","Observable Entity","Standard","03/31/2013","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","44811251","873281000000104","Blood glucose level at bedtime","Observable Entity","Standard","03/31/2013","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44811256","873331000000109","Blood glucose level before breakfast","Observable Entity","Standard","03/31/2013","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","44811252","873291000000102","Blood glucose level before evening meal","Observable Entity","Standard","03/31/2013","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","44811254","873311000000101","Blood glucose level before lunch","Observable Entity","Standard","03/31/2013","12/30/2099","421","421","0","0","Measurement","SNOMED",""
"","45770632","932421000000102","Blood glucose level during night","Observable Entity","Standard","09/30/2014","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","4275337","365812005","Blood glucose level - finding","Clinical Finding","Standard","01/30/2002","12/30/2099","1,709","115,036,352","0","0","Measurement","SNOMED",""
"","37166131","1259140002","Blood glucose level unstable","Clinical Finding","Standard","02/27/2023","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4301936","418389000","Blood glucose management","Procedure","Standard","01/30/2006","12/30/2099","123,764","162,172","0","0","Procedure","SNOMED",""
"","4041697","166888009","Blood glucose method","Procedure","Standard","01/30/2002","12/30/2099","6,926","7,293,398","0","0","Measurement","SNOMED",""
"","37394394","1031451000000106","Blood glucose method","Observable Entity","Non-Standard","03/31/2016","12/30/2099","171,684","171,684","0","0","Measurement","SNOMED",""
"","3038480","52041-1","Blood glucose monitor attachment","Clinical Observation","Standard","03/25/2008","12/30/2099","0","0","0","0","Observation","LOINC",""
"","44782678","698472009","Blood glucose monitoring","Procedure","Standard","01/30/2014","12/30/2099","350,434","350,434","0","0","Observation","SNOMED",""
"","4231484","354068006","Blood glucose monitoring equipment","Physical Object","Standard","01/30/2002","12/30/2099","0","301,882","0","0","Device","SNOMED",""
"","1031388","LP73930-7","Blood glucose monitors attachment","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","4042728","166922008","Blood glucose outside reference range","Clinical Finding","Non-Standard","01/30/2002","12/30/2099","22,841,436","22,841,436","0","0","Measurement","SNOMED",""
"","44805417","774361000000104","Blood glucose range after breakfast","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44813336","774371000000106","Blood glucose range after evening meal","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44805416","774341000000100","Blood glucose range after lunch","Observable Entity","Standard","03/31/2011","12/30/2099","110,415","110,415","0","0","Measurement","SNOMED",""
"","44805391","773931000000105","Blood glucose range at bedtime","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44805415","774331000000109","Blood glucose range before breakfast","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44813335","774351000000102","Blood glucose range before evening meal","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44805509","774921000000106","Blood glucose range before lunch","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","44805315","773781000000106","Blood glucose range overnight","Observable Entity","Standard","03/31/2011","12/30/2099","100","100","0","0","Measurement","SNOMED",""
"","45770038","921721000000101","Blood glucose self-monitoring record checked","Clinical Finding","Standard","09/30/2014","12/30/2099","260","260","0","0","Observation","SNOMED",""
"","4135545","412928005","Blood glucose series","Procedure","Standard","07/30/2004","12/30/2099","1,131,717","1,131,717","0","0","Measurement","SNOMED",""
"","37397993","994411000000106","Blood glucose series","Observable Entity","Non-Standard","03/31/2016","12/30/2099","360","360","0","0","Measurement","SNOMED",""
"","4234655","405176005","Blood glucose status","Observable Entity","Standard","01/30/2004","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","44784337","698473004","Blood glucose test declined","Context-dependent","Standard","01/30/2014","12/30/2099","1,288","1,288","0","0","Observation","SNOMED",""
"","4222987","337388004","Blood glucose testing strips","Physical Object","Standard","01/30/2002","12/30/2099","301,882","301,882","0","0","Device","SNOMED",""
"","4042727","166921001","Blood glucose within reference range","Clinical Finding","Non-Standard","01/30/2002","12/30/2099","24,067","24,067","0","0","Measurement","SNOMED",""
"","4078281","275810004","BM stix glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","4120298","302789003","Capillary blood glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","2,198,383","2,318,386","0","0","Measurement","SNOMED",""
"","44804802","782011000000104","Checking accuracy of blood glucose meter","Procedure","Standard","10/02/2011","12/30/2099","11,445","11,445","0","0","Procedure","SNOMED",""
"","43531578","771000119108","Chronic kidney disease due to type 2 diabetes mellitus","Disorder","Standard","07/30/2013","12/30/2099","41,578,843","41,618,478","0","0","Condition","SNOMED",""
"","36207527","LP248771-0","Clinical terms not yet categorized","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","17,210,045,555","0","0","Observation","LOINC",""
"","37174352","1464771000000108","Coefficient of variation of mean substance concentration of glucose in capillary blood by self-monitoring of blood glucose using blood glucose meter","Observable Entity","Standard","11/22/2022","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","443735","420662003","Coma due to diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","883,547","3,056,395","0","0","Condition","SNOMED",""
"","43021246","473033004","Complication associated with insulin pump","Disorder","Standard","01/30/2013","12/30/2099","86,131","86,131","0","0","Condition","SNOMED",""
"","442793","74627003","Complication due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","39,708,433","636,801,732","0","0","Condition","SNOMED",""
"","45769832","72021000119109","Dermopathy due to type 1 diabetes mellitus","Disorder","Standard","01/30/2015","12/30/2099","75,162","75,162","0","0","Condition","SNOMED",""
"","201820","73211009","Diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","31,940,832","1,518,054,777","0","0","Condition","SNOMED",""
"","4300732","385805005","Diabetic care education","Procedure","Standard","01/30/2003","12/30/2099","94,038","167,708","0","0","Observation","SNOMED",""
"","443727","420422005","Diabetic ketoacidosis","Disorder","Standard","07/30/2006","12/30/2099","189,278","12,389,620","0","0","Condition","SNOMED",""
"","4009303","111556005","Diabetic ketoacidosis without coma","Disorder","Standard","01/30/2002","12/30/2099","4,687,333","4,687,333","0","0","Condition","SNOMED",""
"","4016901","170742000","Diabetic monitoring","Procedure","Standard","01/30/2002","12/30/2099","2,394,380","9,091,629","0","0","Observation","SNOMED",""
"","4086751","243860001","Diabetic monitoring status","Clinical Finding","Standard","01/30/2002","12/30/2099","1,119,505","37,633,664","0","0","Observation","SNOMED",""
"","4048028","230577008","Diabetic mononeuropathy","Disorder","Standard","01/30/2002","12/30/2099","151,856","1,283,823","0","0","Condition","SNOMED",""
"","37160913","1172389004","Disorder due to malnutrition related diabetes mellitus","Disorder","Standard","09/29/2021","12/30/2099","0","2,984","0","0","Condition","SNOMED",""
"","435216","420868002","Disorder due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","6,706,780","47,761,297","0","0","Condition","SNOMED",""
"","443732","422014003","Disorder due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","43,042,759","465,029,864","0","0","Condition","SNOMED",""
"","192279","127013003","Disorder of kidney due to diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","2,884,255","109,781,177","0","0","Condition","SNOMED",""
"","377821","421468001","Disorder of nervous system due to type 1 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","7,151,503","9,430,904","0","0","Condition","SNOMED",""
"","376065","421326000","Disorder of nervous system due to type 2 diabetes mellitus","Disorder","Standard","07/30/2006","12/30/2099","88,717,692","122,480,074","0","0","Condition","SNOMED",""
"","435788","87049008","Disorder of phosphorus metabolism","Disorder","Standard","01/30/2002","12/30/2099","10,702,407","10,873,599","0","0","Condition","SNOMED",""
"","44809480","853671000000101","Does monitor blood glucose level before driving","Clinical Finding","Standard","09/30/2012","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","4202383","5368009","Drug-induced diabetes mellitus","Disorder","Standard","01/30/2002","12/30/2099","724,660","741,241","0","0","Condition","SNOMED",""
"","764288","453041000124104","Education about blood glucose monitor","Procedure","Standard","02/28/2017","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","46273872","710534005","Education about treatment regime","Procedure","Standard","07/30/2015","12/30/2099","9,718","156,613,500","0","0","Observation","SNOMED",""
"","4024602","225299006","Equipment-related procedure","Procedure","Standard","01/30/2002","12/30/2099","100","74,579,422","0","0","Procedure","SNOMED",""
"","4075071","223426009","Equipment use education","Procedure","Standard","01/30/2002","12/30/2099","153","1,379,921","0","0","Observation","SNOMED",""
"","320128","59621000","Essential hypertension","Disorder","Standard","01/30/2002","12/30/2099","2,020,798,148","2,517,115,224","0","0","Condition","SNOMED",""
"","37398242","997681000000108","Fasting blood glucose level","Observable Entity","Non-Standard","03/31/2016","12/30/2099","2,323,426","2,323,426","0","0","Measurement","SNOMED",""
"","4156660","271062006","Fasting blood glucose measurement","Procedure","Standard","01/30/2002","12/30/2099","2,119,225","2,119,225","0","0","Measurement","SNOMED",""
"","3036671","1556-0","Fasting glucose [Mass/volume] in Capillary blood","Lab Test","Standard","12/31/1969","12/30/2099","9,993","9,993","0","0","Measurement","LOINC",""
"","3037187","1557-8","Fasting glucose [Mass/volume] in Venous blood","Lab Test","Standard","12/31/1969","12/30/2099","10,015,839","10,015,839","0","0","Measurement","LOINC",""
"","46235168","76629-5","Fasting glucose [Moles/volume] in Blood","Lab Test","Standard","03/10/2015","12/30/2099","5,253,890","5,253,890","0","0","Measurement","LOINC",""
"","37154027","1255670000","Finding of increased risk level","Clinical Finding","Standard","02/27/2023","12/30/2099","0","5,025,008","0","0","Observation","SNOMED",""
"","1616756","97055-8","Finnish diabetes risk score panel FINDRISC","Clinical Observation","Standard","08/22/2021","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3655541","865984006","Frequency of blood glucose self-monitoring","Observable Entity","Standard","07/30/2020","12/30/2099","0","0","0","0","Observation","SNOMED",""
"","4132778","278844005","General clinical state","Observable Entity","Standard","01/30/2002","12/30/2099","4,240","26,942,496","0","0","Observation","SNOMED",""
"","4224372","337414009","Glucometer","Physical Object","Standard","01/30/2002","12/30/2099","0","0","0","0","Device","SNOMED",""
"","4042066","166900001","Glucometer blood glucose","Procedure","Standard","01/30/2002","12/30/2099","7,275,695","7,275,695","0","0","Measurement","SNOMED",""
"","4275336","365811003","Glucose level - finding","Clinical Finding","Standard","01/30/2002","12/30/2099","23,339","123,956,742","0","0","Measurement","SNOMED",""
"","3000483","2339-0","Glucose [Mass/volume] in Blood","Lab Test","Standard","12/31/1969","12/30/2099","22,335,244","22,335,244","0","0","Measurement","LOINC",""
"","3011424","2340-8","Glucose [Mass/volume] in Blood by Automated test strip","Lab Test","Standard","12/31/1969","12/30/2099","3,810,618","3,810,618","0","0","Measurement","LOINC",""
"","3014053","2341-6","Glucose [Mass/volume] in Blood by Test strip manual","Lab Test","Standard","12/31/1969","12/30/2099","111,855","111,855","0","0","Measurement","LOINC",""
"","3004077","32016-8","Glucose [Mass/volume] in Capillary blood","Lab Test","Standard","05/19/2002","12/30/2099","196,944","196,944","0","0","Measurement","LOINC",""
"","3038962","40858-3","Glucose [Mass/volume] in Capillary blood --baseline","Lab Test","Standard","12/31/1969","12/30/2099","2,546","2,546","0","0","Measurement","LOINC",""
"","3034962","41653-7","Glucose [Mass/volume] in Capillary blood by Glucometer","Lab Test","Standard","07/04/2005","12/30/2099","1,978,905","1,978,905","0","0","Measurement","LOINC",""
"","3004501","2345-7","Glucose [Mass/volume] in Serum or Plasma","Lab Test","Standard","12/31/1969","12/30/2099","747,267,641","747,267,641","0","0","Measurement","LOINC",""
"","44816672","74774-1","Glucose [Mass/volume] in Serum, Plasma or Blood","Lab Test","Standard","03/26/2014","12/30/2099","2,779,411","2,779,411","0","0","Measurement","LOINC",""
"","4229586","88856000","Glucose measurement, 2 hour post prandial","Procedure","Standard","01/30/2002","12/30/2099","68,362","68,362","0","0","Measurement","SNOMED",""
"","4144235","33747003","Glucose measurement, blood","Procedure","Standard","01/30/2002","12/30/2099","3,285,261","810,845,384","0","0","Measurement","SNOMED",""
"","4018315","104686004","Glucose measurement, blood, test strip","Procedure","Standard","01/30/2002","12/30/2099","120,003","120,003","0","0","Measurement","SNOMED",""
"","4151548","269926009","Glucose measurement, body fluid","Procedure","Standard","01/30/2002","12/30/2099","34,751","165,144,625","0","0","Measurement","SNOMED",""
"","4182052","52302001","Glucose measurement, fasting","Procedure","Standard","01/30/2002","12/30/2099","35,814,467","37,966,062","0","0","Measurement","SNOMED",""
"","4218282","72191006","Glucose measurement, plasma","Procedure","Standard","01/30/2002","12/30/2099","2,385,664","2,499,859","0","0","Measurement","SNOMED",""
"","4249006","73128004","Glucose measurement, random","Procedure","Standard","01/30/2002","12/30/2099","4,281,074","8,347,171","0","0","Measurement","SNOMED",""
"","4331286","22569008","Glucose measurement, serum","Procedure","Standard","01/30/2002","12/30/2099","9,303,598","10,372,971","0","0","Measurement","SNOMED",""
"","3020491","15074-8","Glucose [Moles/volume] in Blood","Lab Test","Standard","02/05/1998","12/30/2099","60,140","60,140","0","0","Measurement","LOINC",""
"","43055143","72516-8","Glucose [Moles/volume] in Blood by Automated test strip","Lab Test","Standard","11/13/2012","12/30/2099","7,782","7,782","0","0","Measurement","LOINC",""
"","3040151","51596-5","Glucose [Moles/volume] in Capillary blood","Lab Test","Standard","12/11/2007","12/30/2099","1,912","1,912","0","0","Measurement","LOINC",""
"","3001501","14743-9","Glucose [Moles/volume] in Capillary blood by Glucometer","Lab Test","Standard","01/15/1998","12/30/2099","139,586","139,586","0","0","Measurement","LOINC",""
"","40762874","59813-6","Glucose [Moles/volume] in Capillary blood by Glucometer --7 AM specimen","Lab Test","Standard","04/26/2010","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3051101","47995-6","Glucose [Moles/volume] in Cord blood","Lab Test","Standard","12/14/2006","12/30/2099","0","0","0","0","Measurement","LOINC",""
"","3013826","14749-6","Glucose [Moles/volume] in Serum or Plasma","Lab Test","Standard","01/15/1998","12/30/2099","122,147","122,147","0","0","Measurement","LOINC",""
"","46236948","77135-2","Glucose [Moles/volume] in Serum, Plasma or Blood","Lab Test","Standard","05/07/2015","12/30/2099","0","0","0","0","Measurement","LOINC",""
