"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","40218016","C2599","Catheter, clinicath peripherally inserted central catheter (pice) dual-lumen polyflow polyurethane catheter 16g/18g (catheter and introducer) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218015","C2598","Catheter, clinicath peripherally inserted central catheter (pice) single-lumen polyflow polyurethane catheter 18g/20g/24g (catheter and introducer), clinicath peripherally inserted midline catheter (pice) single-lumen polyflow polyurethane... (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217109","C2597","Catheter, clinicath peripherally inserted midline catheter (pice) dual-lumen polyflow polyurethane catheter 18g/20g/24g (includes catheter and introducer), Clinicath peripherally inserted central catheter (pice) dual-lumen polyflow polyur... (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217981","C2001","Catheter, constellation diagnostic catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218009","C2152","Catheter, cordis 5f, 6f, 7f, 8f, 9f, lOf vista brite tip guiding catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217972","C1942","Catheter, cordis maxi Id pta balloon catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217970","C1940","Catheter, cordis powerflex extreme pta balloon catheter, cordis powerflex plus pta balloon catheter, cordis opta Ip pta balloon catheter, cordis opta 5 pta balloon catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217975","C1945","Catheter, cordis savvy pta dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217131","C1981","Catheter ,coronary angioplasty balloon, adante, bonnie, bonnie 15mm,bonnie monorail 30mm or 40mm, bonnie sliding rail, bypass speedy, chubby, chubby sliding rail, coyote 20mm, coyote 9/15/25mm, long ranger 30mm or 40mm, maxxum, nc ranger,... (Deprecated)","HCPCS","Standard","07/31/2000","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218445","C1034","Catheter, coronary angioplasty, surpass superfusion catheter, long 30 surpass superfusion catheter (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217901","C1061","Catheter, coronary guide, acs viking guiding catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218213","C8502","Catheter, diagnostic, electrophysiology, livewire steerable electrophysiology Catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218458","C1110","Catheter, diagnostic, electrophysiology, stable mapper (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218455","C1107","Catheter, diagnostic, electrophysiology, torqr, soloist (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217895","C1053","Catheter, diagnostic, ensite 3000 catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217892","C1047","Catheter, diagnostic, navi-star diagnostic deflectable tip catheter, noga-star diagnostic deflectable tip catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217882","C1001","Catheter, diagnostic ultrasound, Acunav Diagnostic Ultrasound Catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40217890","C1037","Catheter, dialysis, Vaxcel chronic dialysis catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218010","C2153","Catheter, electrophysiology, bard viking fixed curve catheter (bipolar, quadrapolar, and asp models only) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218004","C2102","Catheter, electrophysiology, cardiac pathways 7f radii catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218005","C2103","Catheter, electrophysiology, cardiac pathways 7f radii catheter with tracking (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218002","C2100","Catheter, electrophysiology, cardiac pathways cs reference catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","40218003","C2101","Catheter, electrophysiology, cardiac pathways rv reference catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217989","C2010","Catheter, electrophysiology, cordis fixed curve catheter (decapolar, hexapolar, octapolar, quadrapolar) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217990","C2011","Catheter, electrophysiology, defiectable tip catheter (quadrapolar small anatomy models only) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217985","C2006","Catheter, electrophysiology, ep deflectable tip catheter (decapolar small Anatomy models only) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217984","C2005","Catheter, electrophysiology, ep deflectable tip catheter (hexapolar small Anatomy models only) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217983","C2004","Catheter, electrophysiology, ep deflectable tip catheter (octapolar small anatomy models only) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217986","C2007","Catheter, electrophysiology, irvine luma-cath 6f fixed curve electrophysiology Catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217987","C2008","Catheter, electrophysiology, irvine luma-cath 7f steerable electrophysiology catheter model 81910, model 81912, model 81915 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217988","C2009","Catheter, electrophysiology, irvine luma-cath 7f steerable electrophysiology catheter model 81920 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218007","C2104","Catheter, electrophysiology, lasso deflectable circular tip mapping catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217977","C1949","Catheter, endosonics oracle megasonics five-64 f/x ptca catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217978","C1979","Catheter, endosonics visions pv 8.2f intravascular ultrasound imaging catheter, endosonics avanar f/x intravascular ultrasound imaging catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217997","C2019","Catheter, ep medsystems deflectable electrophysiology catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217999","C2021","Catheter, ep medsystems silverflex electrophysiology catheter, non-deflectable (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218025","C2609","Catheter, flexima biliary drainage catheter with locking pigtail, flexima biliary drainage catheter with twist loc hub, flexima bilary drainage catheters with temp tip (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217933","C1947","Catheter, gazelle balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217888","C1033","Catheter, imaging, Sonicath Ultra model 37-410 ultrasound imaging catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218498","C1304","Catheter, imaging, sonicath ultra model 37-416 ultrasound imaging catheter, sonicath ultra model 37-418 ultrasound imaging catheter (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218447","C1038","Catheter, imaging, ultracross 2.9F 30 mhz coronary imaging catheter, ultracross 3.2F mhz coronary imaging catheter (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218028","C2612","Catheter, indura intraspinal catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218446","C1035","Catheter, intracardiac echocardiography, Ultra Ice 6F, 12.5 mhz catheter (with disposable sheath). Ultra Ice 9F, 9 mhz catheter (with disposable sheath) (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217106","C2002","Catheter, irvine inquiry steerable electrophysiology 5f catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217982","C2003","Catheter, irvine inquiry steerable electrophysiology 6f catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217971","C1941","Catheter, jupiter pta balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218251","C8550","Catheter, livewire ep catheter, 7f csm 401935, 5f decapolar 401938, 401939, 401940, 401941 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218252","C8551","Catheter, livewire ep catheter, 7f duo-decapolar 401932 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218439","C1025","Catheter, Marinr CS catheter (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217962","C1929","Catheter, maverick monorail ptca catheter, maverick over-the-wire ptca catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218027","C2611","Catheter, medtronic ps medical algoline intraspinal catheter system/kit 81102, 81192 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218427","C1939","Catheter, ninja ptca dilatation catheter, raptor ptca dilatation catheter, nc raptor ptca dilatation catheter, charger ptca dilatation catheter, titan ptca dilatation catheter, titan mega ptca dilatation catheter (Deprecated)","HCPCS","Standard","09/30/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217965","C1933","Catheter, opti-plast centurion 55F pta catheter, shaft length 50 cm to 120 cm, opti-plast xl 55F pta catheter, shaft length 75 cm to 120 cm (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218023","C2607","Catheter, oratec spinecath intradiscal catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218022","C2606","Catheter, oratec spinecath xl intradiscal catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217980","C2000","Catheter, orbiter st steerable electrode catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217108","C1930","Catheter, percutaneous transluminal coronary angioplasty, coyote dilatation catheter 20mm/30mm/40mm (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218419","C1101","Catheter, percutaneous transluminal coronary angiplasty guide, medtronic ave 5f, 6f, 7f, 8f, 9f zuma guide catheter, medtronic ave z2 5f, 6f, 7f, 8f, 9f zuma guide catheter (Deprecated)","HCPCS","Standard","09/30/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217908","C1074","Catheter, peripheral dilatation, rx viatrac 14 peripheral dilatation catheter, otw viatrac 18 peripheral dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217976","C1948","Catheter, pursuit balloon angioplasty catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217974","C1944","Catheter, rapid exchange single-use biliary balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217812","C1946","Catheter, rls rapid exchange pre-dilatation balloon catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217973","C1943","Catheter, rx crosssail coronary dilatation catheter, otw opensail coronary dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218253","C8552","Catheter, santuro fixed curve catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218024","C2608","Catheter, scimed 6f wiseguide guide catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217964","C1932","Catheter, scimed remedy coronary balloon dilatation infusion catheter (20mm) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218018","C2602","Catheter, spectranetics 14/17Mm vitesse cos concentric laser catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218019","C2603","Catheter, spectranetics 20Mm vitesse cos concentric laser catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218020","C2604","Catheter, spectranetics 20Mm vitesse e eccentric laser catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218021","C2605","Catheter, spectranetics extreme laser catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218241","C8533","Catheter, synchromed vascular catheter model 8700a, model 8700v (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218214","C8503","Catheter, synchromed vascular catheter model 8702 (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217968","C1937","Catheter, synergy balloon dilatation catheter, explorer st 6f (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217963","C1931","Catheter, talon balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217918","C1326","Catheter, thrombectomy, angiojet rheolytic thrombectomy catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217896","C1054","Catheter, thrombectomy, hydrolyser 6f mechanical thrombectomy catheter, hydrolyser 7f mechanical thrombectomy catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217894","C1051","Catheter, thrombectomy, oasis thrombectomy catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217897","C1055","Catheter, transesophageal 210 atrial pacing catheter, transesophageal 210-s atrial pacing catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217966","C1934","Catheter, ultraverse 35F balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218546","C1936","Catheter, uromax ultra high pressure balloon dilatation catheter with hydroplus coating (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218012","C2300","Catheter, varisource standard catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218008","C2151","Catheter, veripath peripheral guiding catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217967","C1935","Catheter, workhorse pta balloon catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218237","C8529","Ismus cath deflectable 20-pole catheter/crista cath ii deflectable 20-pole catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218236","C8528","Ms classique balloon dilatation catheter (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218235","C8526","Optiplast xt 5f percutaneous transluminal angioplasty catheter (various sizes) (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218478","C1137","Septal defect implant system, cardioseal septal occlusion system, cardioseal occluder delivery catheter (Deprecated)","HCPCS","Standard","12/31/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218417","C1042","Stent, bihary, wallstent bihary endoprosthesis with unistep plus delivery system, wallstent bihary endoprosthesis with unistep delivery system (biliary stent and catheter), wallstent rp biliary endoprosthesis with unistep plus delivery sys... (Deprecated)","HCPCS","Standard","09/30/2000","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40218248","C8542","Urethramax high pressure urethral balloon dilatation catheter/kit (Deprecated)","HCPCS","Standard","12/31/1999","03/30/2001","0","0","0","0","Device","HCPCS",""
"","40217846","C2676","Catheter, response cv catheter (Deprecated)","HCPCS","Standard","12/31/1999","01/01/2001","0","0","0","0","Device","HCPCS",""
"","40217865","C2600","Catheter, ablation, biosense webster celsius large dome ablation catheter (Deprecated)","HCPCS","Standard","12/31/1999","12/30/2000","0","0","0","0","Device","HCPCS",""
"","40217483","K0281","Lubricant, individual sterile packet, for insertion of urinary catheter, each (Deprecated)","HCPCS","Standard","09/30/1993","12/30/2000","0","0","0","0","Device","HCPCS",""
"","40217728","K0410","Male external catheter, with adhesive coating, each (Deprecated)","HCPCS","Standard","12/31/1995","12/30/2000","0","0","0","0","Device","HCPCS",""
"","40217729","K0411","Male external catheter, with adhesive strip, each (Deprecated)","HCPCS","Standard","12/31/1995","12/30/2000","0","0","0","0","Device","HCPCS",""
"","40217718","K0407","Urinary catheter anchoring device, adhesive skin attachment (Deprecated)","HCPCS","Standard","09/30/1995","12/30/2000","0","0","0","0","Device","HCPCS",""
"","40217719","K0408","Urinary catheter anchoring device, leg strap (Deprecated)","HCPCS","Standard","09/30/1995","12/30/2000","0","0","0","0","Device","HCPCS",""
