"","Id","Code","Name","Class","Standard Concept Caption","Valid Start Date","Valid End Date","RC","DRC","PC","DPC","Domain","Vocabulary","Ancestors"
"","37108602","1074651000119100","Arthritis of left glenohumeral joint","Disorder","Standard","07/30/2017","12/30/2099","1,082","4,400,591","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","759889","1074831000119105","Arthritis of left hip","Disorder","Standard","08/31/2015","12/30/2099","0","100","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","759891","1074851000119104","Arthritis of left knee","Disorder","Standard","08/31/2015","12/30/2099","0","185,535","0","0","Condition","SNOMED","$parents[1].showAncestorsModal(d.CONCEPT_ID), tooltip: ''"">0"
"","36687162","15980711000119104","Arthritis of left temporomandibular joint","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37108606","1074721000119101","Arthritis of left wrist","Disorder","Standard","07/30/2017","12/30/2099","746","6,472","0","0","Condition","SNOMED",""
"","4322886","428104002","Arthritis of midtarsal joint","Disorder","Standard","01/30/2008","12/30/2099","200","500","0","0","Condition","SNOMED",""
"","37108614","1074911000119106","Arthritis of right ankle","Disorder","Standard","07/30/2017","12/30/2099","1,440","2,307","0","0","Condition","SNOMED",""
"","37119224","1074701000119105","Arthritis of right elbow","Disorder","Standard","07/30/2017","12/30/2099","310","23,117","0","0","Condition","SNOMED",""
"","37117139","1074921000119104","Arthritis of right foot","Disorder","Standard","07/30/2017","12/30/2099","1,234","2,486","0","0","Condition","SNOMED",""
"","37108603","1074671000119109","Arthritis of right glenohumeral joint","Disorder","Standard","07/30/2017","12/30/2099","489","4,001,322","0","0","Condition","SNOMED",""
"","759890","1074841000119101","Arthritis of right hip","Disorder","Standard","08/31/2015","12/30/2099","0","200","0","0","Condition","SNOMED",""
"","765259","1074861000119102","Arthritis of right knee","Disorder","Standard","08/31/2015","12/30/2099","0","234,745","0","0","Condition","SNOMED",""
"","36687161","15980671000119103","Arthritis of right temporomandibular joint","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37108607","1074731000119103","Arthritis of right wrist","Disorder","Standard","07/30/2017","12/30/2099","2,037","4,724","0","0","Condition","SNOMED",""
"","40483262","443798008","Arthritis of shoulder region joint","Disorder","Standard","01/30/2010","12/30/2099","10,159,818","20,750,435","0","0","Condition","SNOMED",""
"","4153359","371082009","Arthritis of spine","Disorder","Standard","07/30/2002","12/30/2099","64,712","19,977,407","0","0","Condition","SNOMED",""
"","4240648","91944005","Arthritis of temporomandibular joint","Disorder","Standard","01/30/2002","12/30/2099","23,450","23,950","0","0","Condition","SNOMED",""
"","42872407","1771000119109","Arthritis of wrist","Disorder","Standard","07/30/2012","12/30/2099","116,798","880,737","0","0","Condition","SNOMED",""
"","45614044","D001172","Arthritis, Rheumatoid","Main Heading","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Condition","MeSH",""
"","4341935","N0000000482","Arthritis, Rheumatoid","Ind / CI","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Drug","NDFRT",""
"","4062737","171238007","Arthritis screening","Procedure","Standard","01/30/2002","12/30/2099","14,388","115,502","0","0","Measurement","SNOMED",""
"","762446","36941000119103","Arthropathy of multiple joints","Disorder","Standard","02/29/2016","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","439103","53417006","Articular cartilage disorder","Disorder","Standard","01/30/2002","12/30/2099","669,482","104,153,949","0","0","Condition","SNOMED",""
"","3259434","444009006","Assessment of rheumatoid arthritis","Procedure","Non-Standard","01/30/2010","12/30/2099","0","0","0","0","Procedure","Nebraska Lexicon",""
"","40484577","444009006","Assessment of rheumatoid arthritis","Procedure","Standard","01/30/2010","12/30/2099","116,598","127,457","0","0","Procedure","SNOMED",""
"","44802283","493241000000108","Assessment of rheumatoid arthritis using disease activity score 28 joint count","Procedure","Standard","09/30/2009","12/30/2099","5,431","5,431","0","0","Procedure","SNOMED",""
"","44802282","493231000000104","Assessment of rheumatoid arthritis using disease activity score - original","Procedure","Standard","09/30/2009","12/30/2099","5,428","5,428","0","0","Procedure","SNOMED",""
"","44802284","493251000000106","Assessment of rheumatoid arthritis using disease activity score using C-reactive protein","Procedure","Standard","09/30/2009","12/30/2099","0","0","0","0","Procedure","SNOMED",""
"","4157120","273249006","Assessment scales","Staging / Scales","Standard","01/30/2002","12/30/2099","8,563","69,946,665","0","0","Measurement","SNOMED",""
"","37395506","1048301000000109","Assessment using Rheumatoid Arthritis Impact of Disease questionnaire","Procedure","Non-Standard","03/31/2016","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","40485935","445985006","Assessment using rheumatoid arthritis work instability scale","Procedure","Non-Standard","01/30/2011","12/30/2099","6,070","6,070","0","0","Measurement","SNOMED",""
"","3345116","445985006","Assessment using rheumatoid arthritis work instability scale","Procedure","Non-Standard","01/30/2011","12/30/2099","0","0","0","0","Procedure","Nebraska Lexicon",""
"","3372677","764528008","Assessment using Salford Rheumatoid Arthritis Foot Evaluation Instrument","Procedure","Non-Standard","07/30/2018","12/30/2099","0","0","0","0","Procedure","Nebraska Lexicon",""
"","35608029","764528008","Assessment using Salford Rheumatoid Arthritis Foot Evaluation Instrument","Procedure","Non-Standard","07/30/2018","12/30/2099","0","0","0","0","Measurement","SNOMED",""
"","45785437","469bd14d-90c8-40df-afbf-1daa92207107","atp (adenosine triphosphate disodium), malic acid, natrum oxalaceticum, oroticum acidum, riboflavinu... 6[hp_X]/mL / 9[hp_C]/mL / 12[hp_X]/mL / 13[hp_C]/mL / 14[hp_C]/mL / 15[hp_C]/mL / 15[hp_X]/mL / 17[h ORAL LIQUID [rheumatoid arthritis nosode]","OTC Drug","Classification","06/20/2014","12/30/2099","0","0","0","0","Drug","SPL",""
"","631398","4c365903-b665-400b-8ede-a5870a93dbe6","atp (adenosine triphosphate disodium), malic acid, natrum oxalaceticum, riboflavinum, apiolum, cinna... 6[hp_X]/mL / 9[hp_C]/mL / 12[hp_X]/mL / 13[hp_C]/mL / 14[hp_C]/mL / 15[hp_C]/mL / 15[hp_X]/mL / 17[h ORAL LIQUID [rheumatoid arthritis nosode]","OTC Drug","Classification","07/10/2014","12/30/2099","0","0","0","0","Drug","SPL",""
"","45789722","6f613e4a-4988-4fb4-9ad4-80ff8696ee2f","atp (adenosine triphosphate disodium), malic acid, natrum oxalaceticum, riboflavinum, apiolum, cinna... 6[hp_X]/mL / 9[hp_C]/mL / 12[hp_X]/mL / 13[hp_C]/mL / 14[hp_C]/mL / 15[hp_C]/mL / 15[hp_X]/mL / 17[h ORAL LIQUID [rheumatoid arthritis nosode]","OTC Drug","Classification","07/10/2014","12/30/2099","0","0","0","0","Drug","SPL",""
"","134118","400190005","Atrophic condition of skin","Disorder","Standard","07/30/2003","12/30/2099","2,280,688","3,316,052","0","0","Condition","SNOMED",""
"","4269585","365584005","Autoantibody level - finding","Clinical Finding","Standard","01/30/2002","12/30/2099","16,969","2,236,791","0","0","Measurement","SNOMED",""
"","4192936","314067002","Autoantibody measurement","Procedure","Standard","01/30/2002","12/30/2099","16,832","50,074,771","0","0","Measurement","SNOMED",""
"","4179877","362992004","Autoimmune connective tissue disorder","Disorder","Standard","01/30/2002","12/30/2099","100","7,895,404","0","0","Condition","SNOMED",""
"","434621","85828009","Autoimmune disease","Disorder","Standard","01/30/2002","12/30/2099","1,447,693","230,981,881","0","0","Condition","SNOMED",""
"","37163922","1222679006","Autoimmune interstitial lung disease, arthritis syndrome","Disorder","Standard","05/30/2022","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","42628608","81490","Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score","CPT4","Standard","04/30/2016","12/30/2099","115,957","115,957","0","0","Measurement","CPT4",""
"","4319304","95329006","Autoimmune skin disease","Disorder","Standard","01/30/2002","12/30/2099","664","10,118,320","0","0","Condition","SNOMED",""
"","4146124","427213005","Autoimmune vasculitis","Disorder","Standard","07/30/2007","12/30/2099","1,857","1,268,246","0","0","Condition","SNOMED",""
"","1419143","M06.904","Between rheumatoid arthritis of hand joints (machine translation)","ICD10 code","Non-Standard","12/31/2015","12/30/2099","0","0","0","0","Condition","ICD10CN",""
"","1419106","M05.102","Between rheumatoid arthritis with pulmonary fibrosis (machine translation)","ICD10 code","Non-Standard","12/31/2015","12/30/2099","0","0","0","0","Condition","ICD10CN",""
"","37108615","1074941000119105","Bilateral arthritis of ankle","Disorder","Standard","07/30/2017","12/30/2099","100","200","0","0","Condition","SNOMED",""
"","42534863","1074711000119108","Bilateral arthritis of elbows","Disorder","Standard","01/30/2018","12/30/2099","100","100","0","0","Condition","SNOMED",""
"","37108616","1074951000119107","Bilateral arthritis of feet","Disorder","Standard","07/30/2017","12/30/2099","172","472","0","0","Condition","SNOMED",""
"","37173821","661611000124103","Bilateral arthritis of hands","Disorder","Standard","02/28/2023","12/30/2099","0","740","0","0","Condition","SNOMED",""
"","765258","1074821000119107","Bilateral arthritis of hip","Disorder","Standard","08/31/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","759892","1074871000119108","Bilateral arthritis of knees","Disorder","Standard","08/31/2015","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37173827","661701000124108","Bilateral arthritis of shoulders","Disorder","Standard","02/28/2023","12/30/2099","0","100","0","0","Condition","SNOMED",""
"","37108608","1074741000119107","Bilateral arthritis of wrist","Disorder","Standard","07/30/2017","12/30/2099","100","581","0","0","Condition","SNOMED",""
"","37309722","15744961000119106","Bilateral deformity of feet due to rheumatoid arthritis","Clinical Finding","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37309724","15744441000119101","Bilateral deformity of hands due to rheumatoid arthritis","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37309723","15744481000119106","Bilateral deformity of wrists due to rheumatoid arthritis","Disorder","Standard","01/30/2020","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37209321","15686281000119101","Bilateral rheumatoid arthritis of feet","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37209323","15687321000119109","Bilateral rheumatoid arthritis of hands","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37209322","15687201000119107","Bilateral rheumatoid arthritis of knees","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37209311","15673361000119100","Bilateral rheumatoid nodule of subcutaneous tissue of elbows","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","37209312","15673521000119101","Bilateral rheumatoid nodule of subcutaneous tissue of hands","Disorder","Standard","07/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","608810","15691121000119103","Bilateral seronegative rheumatoid arthritis of elbow joints","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","608809","15691081000119100","Bilateral seronegative rheumatoid arthritis of feet","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","608811","15691241000119101","Bilateral seronegative rheumatoid arthritis of knees","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","608812","15691321000119101","Bilateral seronegative rheumatoid arthritis of wrists","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603301","15691961000119105","Bilateral seropositive rheumatoid arthritis of ankle joints","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","609024","16050071000119108","Bilateral seropositive rheumatoid arthritis of feet","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603300","15691921000119100","Bilateral seropositive rheumatoid arthritis of hip joints","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603302","15692001000119101","Bilateral seropositive rheumatoid arthritis of joint of elbows","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603299","15691881000119107","Bilateral seropositive rheumatoid arthritis of knees","Disorder","Standard","01/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","603298","15691841000119102","Bilateral seropositive rheumatoid arthritis of shoulder regions","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","608813","15692041000119104","Bilateral seropositive rheumatoid arthritis of wrist joint regions","Disorder","Standard","07/30/2021","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","36687163","15980751000119103","Bilateral temporomandibular joint arthritis","Disorder","Standard","01/30/2019","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","321462","40172005","Cardiac complication","Disorder","Standard","01/30/2002","12/30/2099","1,655,602","148,421,107","0","0","Condition","SNOMED",""
"","321319","85898001","Cardiomyopathy","Disorder","Standard","01/30/2002","12/30/2099","25,464,398","89,891,953","0","0","Condition","SNOMED",""
"","320746","195029002","Cardiomyopathy associated with another disorder","Disorder","Standard","01/30/2002","12/30/2099","5,109,797","5,165,916","0","0","Condition","SNOMED",""
"","4164489","399617002","Carditis","Disorder","Standard","07/30/2003","12/30/2099","1,624","12,115,261","0","0","Condition","SNOMED",""
"","4300489","387801000","Cervical arthritis","Disorder","Standard","01/30/2003","12/30/2099","95,842","257,089","0","0","Condition","SNOMED",""
"","4030024","107727007","Chart related administrative procedure","Procedure","Standard","01/30/2002","12/30/2099","100","634,320,215","0","0","Observation","SNOMED",""
"","45876002","CHEM","Chemistry","LOINC Class","Classification","12/31/1969","12/30/2099","0","10,559,667,056","0","0","Measurement","LOINC",""
"","45876033","PANEL.CHEM","Chemistry order set","LOINC Class","Classification","12/31/1969","12/30/2099","0","10,169,064,499","0","0","Measurement","LOINC",""
"","4262443","35908007","Chronic arthritis","Disorder","Standard","01/30/2002","12/30/2099","23,711","1,144,081","0","0","Condition","SNOMED",""
"","4112814","196053000","Chronic drug-induced interstitial lung disorders","Disorder","Standard","01/30/2002","12/30/2099","14,098","14,098","0","0","Condition","SNOMED",""
"","3302221","1961000","Chronic polyarticular juvenile rheumatoid arthritis","Clinical Finding","Non-Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","1420744","M79.205","Chronic rheumatoid neuritis (machine translation)","ICD10 code","Non-Standard","12/31/2015","12/30/2099","0","0","0","0","Condition","ICD10CN",""
"","3298066","33719002","Chronic rheumatoid nodular fibrosis","Clinical Finding","Non-Standard","01/30/2002","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","46235639","75842-5","Clinical disease activity index [CDAI]","Survey","Standard","06/28/2015","12/30/2099","6,916","8,762","0","0","Observation","LOINC",""
"","4181664","363788007","Clinical history/examination observable","Observable Entity","Standard","01/30/2002","12/30/2099","0","1,108,196,609","0","0","Observation","SNOMED",""
"","4151911","314764001","Corneal melting disorder","Disorder","Standard","01/30/2002","12/30/2099","200","200","0","0","Condition","SNOMED",""
"","3020460","1988-5","C reactive protein [Mass/volume] in Serum or Plasma","Lab Test","Standard","12/31/1969","12/30/2099","11,670,412","11,670,412","0","0","Measurement","LOINC",""
"","37068818","LP31535-5","Cryoglobulin Rheumatoid Factor","LOINC Component","Non-Standard","12/31/1969","12/30/2099","0","0","0","0","Observation","LOINC",""
"","37047652","LP402660-7","Cryoglobulin Rheumatoid Factor | Serum | Serology - non-micro","LOINC Hierarchy","Classification","12/31/1969","12/30/2099","0","2,879","0","0","Measurement","LOINC",""
"","3042803","33648-7","Cryoglobulin Rheumatoid Factor [Units/volume] in Serum","Lab Test","Standard","12/31/1969","12/30/2099","2,879","2,879","0","0","Measurement","LOINC",""
"","4297650","402431009","Cutaneous atrophy due to rheumatoid arthritis","Disorder","Standard","07/30/2003","12/30/2099","0","0","0","0","Condition","SNOMED",""
"","3326436","402431009","Cutaneous atrophy due to rheumatoid arthritis","Clinical Finding","Non-Standard","07/30/2003","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
"","4299403","402434001","Cutaneous complication of rheumatoid disease","Disorder","Standard","07/30/2003","12/30/2099","0","200","0","0","Condition","SNOMED",""
"","3324011","402434001","Cutaneous complication of rheumatoid disease","Clinical Finding","Non-Standard","07/30/2003","12/30/2099","0","0","0","0","Condition","Nebraska Lexicon",""
